fact_id,date_id,product_id,country_id,metric_type,value
231,13,5,38,import,49.0
232,13,1,39,import,595000.0
233,13,1,39,export,30300.0
234,13,2,39,import,3300.0
235,13,2,39,export,3556.0
236,13,4,39,import,0.0
237,13,4,39,export,335400.0
238,13,5,39,import,3881700.0
239,13,5,39,export,121400.0
240,13,1,40,import,1300.0
241,13,1,40,export,0.0
242,13,2,40,import,190.0
243,13,2,40,export,460.0
244,13,3,40,import,0.0
245,13,4,40,import,144550.0
246,13,4,40,export,0.0
247,13,5,40,import,266500.0
248,13,5,40,export,0.0
249,13,1,41,import,39170.0
250,13,1,41,export,0.0
251,13,2,41,import,12.0
252,13,2,41,export,495.0
253,13,3,41,import,0.0
254,13,3,41,export,0.0
255,13,4,41,import,0.0
256,13,4,41,export,0.0
257,13,5,41,import,126478.0
258,13,5,41,export,0.0
259,13,1,42,import,0.0
260,13,2,42,import,0.0
261,13,1,43,import,108.0
262,13,2,43,import,1426.0
263,13,2,43,export,20.0
264,13,3,43,import,0.0
265,13,5,43,import,0.0
266,13,2,44,import,0.0
267,13,3,44,import,0.0
268,13,1,45,import,923.0
269,13,1,45,export,0.0
270,13,2,45,import,38.0
271,13,2,45,export,48.0
272,13,3,45,import,0.0
273,13,3,45,export,0.0
274,13,4,45,import,2.0
275,13,4,45,export,0.0
276,13,5,45,import,5470.0
277,13,1,46,import,0.0
278,13,1,46,export,0.0
279,13,2,46,import,2950.0
280,13,2,46,export,216.0
281,13,3,46,import,0.0
282,13,3,46,export,0.0
283,13,4,46,import,0.0
284,13,4,46,export,0.0
285,13,5,46,import,0.0
286,13,5,46,export,0.0
287,13,1,48,import,42924.0
288,13,2,48,import,19389.0
289,13,2,48,export,0.0
290,13,4,48,import,7575.0
291,13,5,48,import,250000.0
292,13,1,49,import,0.0
293,13,1,49,import,10100.0
294,13,1,49,export,0.0
295,13,2,49,import,5580.0
296,13,2,49,export,54495.0
297,13,3,49,import,0.0
298,13,3,49,export,0.0
299,13,4,49,import,0.0
300,13,4,49,export,0.0
301,13,5,49,import,40800.0
302,13,5,49,export,0.0
303,13,1,52,import,0.0
304,13,1,52,export,2550.0
305,13,2,52,import,0.0
306,13,4,52,import,0.0
307,13,4,52,export,0.0
308,13,5,52,import,316100.0
309,13,1,53,import,760.0
310,13,1,53,export,0.0
311,13,2,53,import,5000.0
312,13,2,53,export,0.0
313,13,3,53,export,0.0
314,13,5,53,import,28.0
315,13,5,53,export,0.0
316,13,1,54,import,0.0
317,13,1,54,export,0.0
318,13,1,54,import,161300.0
319,13,1,54,export,12.0
320,13,2,54,import,3880.0
321,13,2,54,export,70830.0
322,13,3,54,import,0.0
323,13,3,54,export,0.0
324,13,4,54,import,301920.0
325,13,4,54,export,0.0
326,13,5,54,import,28200.0
327,13,5,54,export,38400.0
328,13,1,55,import,0.0
329,13,2,55,import,100.0
330,13,2,55,export,0.0
331,13,5,55,import,0.0
332,13,5,55,export,0.0
333,13,1,56,import,55.0
334,13,2,56,import,120.0
335,13,4,56,import,0.0
336,13,1,57,import,0.0
337,13,1,57,export,17144.0
338,13,2,57,import,633.0
339,13,2,57,export,0.0
340,13,3,57,import,0.0
341,13,3,57,export,0.0
342,13,4,57,import,0.0
343,13,5,57,import,33115.0
344,13,1,58,import,0.0
345,13,1,58,export,74.0
346,13,2,58,import,0.0
347,13,3,58,import,0.0
348,13,3,58,export,9318.0
349,13,4,58,import,0.0
350,13,4,58,export,0.0
351,13,5,58,import,45900.0
352,13,1,59,import,101300.0
353,13,1,59,export,600.0
354,13,2,59,import,15810.0
355,13,2,59,export,58860.0
356,13,3,59,import,0.0
357,13,3,59,export,0.0
358,13,4,59,import,0.0
359,13,4,59,export,0.0
360,13,5,59,import,661100.0
361,13,5,59,export,400.0
362,13,1,60,import,10651.0
363,13,1,60,export,11607.0
364,13,2,60,import,3341.0
365,13,2,60,export,1662.0
366,13,3,60,import,803.0
367,13,3,60,export,0.0
368,13,4,60,import,0.0
369,13,4,60,export,0.0
370,13,5,60,import,26736.0
371,13,5,60,export,0.0
372,13,1,64,import,0.0
373,13,1,64,export,0.0
374,13,2,64,import,0.0
375,13,2,64,export,0.0
376,13,3,64,export,3500.0
377,13,5,64,import,0.0
378,13,1,67,import,600.0
379,13,2,67,import,1590.0
380,13,4,67,import,0.0
381,13,5,67,import,0.0
382,13,1,68,import,23.0
383,13,1,68,export,0.0
384,13,2,68,import,3965.0
385,13,2,68,export,0.0
386,13,3,68,import,0.0
387,13,3,68,export,0.0
388,13,4,68,import,0.0
389,13,5,68,import,66.0
390,13,5,68,export,0.0
391,13,1,69,import,40200.0
392,13,1,69,export,0.0
393,13,2,69,import,80.0
394,13,2,69,export,0.0
395,13,3,69,import,0.0
396,13,4,69,import,11740.0
397,13,5,69,import,124000.0
398,13,5,69,export,25600.0
399,13,1,70,import,0.0
400,13,1,70,export,0.0
401,13,1,70,import,233400.0
402,13,1,70,export,697000.0
403,13,2,70,import,160930.0
404,13,2,70,export,445020.0
405,13,3,70,import,4542.0
406,13,3,70,export,2943.0
407,13,4,70,import,81560.0
408,13,4,70,export,0.0
409,13,5,70,import,478000.0
410,13,5,70,export,1048500.0
411,13,1,72,import,6.0
412,13,2,72,import,990.0
413,13,2,72,export,10.0
414,13,3,72,import,0.0
415,13,4,72,import,0.0
416,13,5,72,import,300.0
417,13,1,73,import,52.0
418,13,2,73,import,570.0
419,13,5,73,import,0.0
420,13,1,74,import,0.0
421,13,2,74,import,149.0
422,13,5,74,import,0.0
423,13,1,76,import,0.0
424,13,1,76,export,0.0
425,13,1,76,import,1335500.0
426,13,1,76,export,1900.0
427,13,2,76,import,614783.0
428,13,2,76,export,30371.0
429,13,3,76,import,0.0
430,13,3,76,export,0.0
431,13,4,76,import,951840.0
432,13,4,76,export,60.0
433,13,5,76,import,3906400.0
434,13,5,76,export,138300.0
435,13,1,77,import,600.0
436,13,1,77,export,0.0
437,13,2,77,import,2080.0
438,13,5,77,import,2.0
439,13,1,78,import,0.0
440,13,1,78,export,0.0
441,13,1,78,import,95519.0
442,13,1,78,export,0.0
443,13,2,78,import,11750.0
444,13,2,78,export,0.0
445,13,3,78,import,99.0
446,13,3,78,export,0.0
447,13,4,78,import,393.0
448,13,4,78,export,0.0
449,13,5,78,import,27100.0
450,13,5,78,export,0.0
451,13,1,79,import,3.0
452,13,1,79,export,18.0
453,13,2,79,import,205.0
454,13,3,79,import,0.0
455,13,5,79,import,0.0
456,13,1,81,import,2816.0
457,13,1,81,export,1822.0
458,13,2,81,import,471.0
459,13,2,81,export,2986.0
460,13,3,81,import,0.0
461,13,3,81,export,320.0
462,13,4,81,import,1.0
463,13,4,81,export,0.0
464,13,5,81,import,53908.0
465,13,5,81,export,0.0
466,13,1,82,import,0.0
467,13,1,82,export,0.0
468,13,2,82,import,0.0
469,13,1,83,import,0.0
470,13,1,83,export,0.0
471,13,2,83,import,973.0
472,13,1,84,import,146.0
473,13,2,84,import,7501.0
474,13,2,84,export,19.0
475,13,3,84,export,11.0
476,13,4,84,import,0.0
477,13,5,84,import,0.0
478,13,5,84,export,0.0
479,13,1,85,import,0.0
480,13,1,85,export,14.0
481,13,2,85,import,43.0
482,13,2,85,export,0.0
483,13,5,85,import,30449.0
484,13,1,86,import,1655.0
485,13,1,86,export,9442.0
486,13,2,86,import,1526.0
487,13,2,86,export,147.0
488,13,3,86,import,0.0
489,13,3,86,export,290.0
490,13,4,86,import,0.0
491,13,5,86,import,12861.0
492,13,5,86,export,16.0
493,13,1,87,import,0.0
494,13,1,87,export,0.0
495,13,1,87,import,120221.0
496,13,1,87,export,53533.0
497,13,2,87,import,33958.0
498,13,2,87,export,69851.0
499,13,3,87,import,0.0
500,13,3,87,export,0.0
501,13,4,87,import,17225.0
502,13,4,87,export,0.0
503,13,5,87,import,402600.0
504,13,5,87,export,93500.0
505,13,1,88,import,59.0
506,13,2,88,import,1010.0
507,13,2,88,export,0.0
508,13,3,88,import,0.0
509,13,4,88,import,0.0
510,13,5,88,import,870.0
511,13,1,89,import,113220.0
512,13,1,89,export,0.0
513,13,2,89,import,1325.0
514,13,2,89,export,8786.0
515,13,3,89,import,457000.0
516,13,3,89,export,3.0
517,13,4,89,import,22.0
518,13,4,89,export,0.0
519,13,5,89,import,3090400.0
520,13,5,89,export,0.0
521,13,1,90,import,0.0
522,13,1,90,export,0.0
523,13,1,90,import,0.0
524,13,1,90,export,3000.0
525,13,2,90,import,1330.0
526,13,2,90,export,590.0
527,13,3,90,import,0.0
528,13,3,90,export,0.0
529,13,4,90,import,0.0
530,13,4,90,export,410.0
531,13,5,90,import,0.0
532,13,5,90,export,0.0
533,13,1,91,import,9900.0
534,13,1,91,export,0.0
535,13,2,91,import,0.0
536,13,2,91,export,10140.0
537,13,3,91,import,0.0
538,13,4,91,import,0.0
539,13,4,91,export,0.0
540,13,5,91,import,138300.0
541,13,5,91,export,0.0
542,13,1,92,import,0.0
543,13,1,92,export,0.0
544,13,2,92,import,14410.0
545,13,2,92,export,0.0
546,13,3,92,import,0.0
547,13,3,92,export,0.0
548,13,4,92,import,0.0
549,13,5,92,import,414000.0
550,13,5,92,export,0.0
551,13,1,93,import,0.0
552,13,1,93,export,0.0
553,13,1,93,import,85554.0
554,13,1,93,export,0.0
555,13,2,93,import,0.0
556,13,2,93,export,52830.0
557,13,3,93,import,0.0
558,13,3,93,export,0.0
559,13,4,93,import,0.0
560,13,4,93,export,0.0
561,13,5,93,import,262579.0
562,13,5,93,export,146626.0
563,13,1,94,export,0.0
564,13,1,94,import,156200.0
565,13,1,94,export,0.0
566,13,2,94,import,8760.0
567,13,2,94,export,4040.0
568,13,3,94,import,0.0
569,13,4,94,import,115920.0
570,13,4,94,export,0.0
571,13,5,94,import,321900.0
572,13,5,94,export,17800.0
573,13,1,95,import,0.0
574,13,1,95,export,0.0
575,13,1,95,import,1729566.0
576,13,1,95,export,1166.0
577,13,2,95,import,170646.0
578,13,2,95,export,176513.0
579,13,3,95,import,3.0
580,13,3,95,export,2581.0
581,13,4,95,import,204646.0
582,13,4,95,export,0.0
583,13,5,95,import,2451544.0
584,13,5,95,export,913.0
585,13,1,96,import,13900.0
586,13,1,96,export,1.0
587,13,2,96,import,5126.0
588,13,2,96,export,5.0
589,13,3,96,import,0.0
590,13,4,96,import,44.0
591,13,4,96,export,0.0
592,13,5,96,import,486.0
593,13,1,97,import,0.0
594,13,1,97,import,1830700.0
595,13,1,97,export,400.0
596,13,2,97,import,0.0
597,13,2,97,export,33780.0
598,13,3,97,export,0.0
599,13,4,97,import,1158270.0
600,13,4,97,export,10.0
601,13,5,97,import,2630977.0
602,13,5,97,export,0.0
603,13,1,98,import,1600.0
604,13,1,98,export,0.0
605,13,2,98,import,10620.0
606,13,2,98,export,860.0
607,13,3,98,import,0.0
608,13,4,98,import,0.0
609,13,5,98,import,64400.0
610,13,5,98,export,500.0
611,13,1,100,import,104000.0
612,13,1,100,export,1300.0
613,13,2,100,import,1000.0
614,13,2,100,export,3560.0
615,13,3,100,import,0.0
616,13,3,100,export,0.0
617,13,4,100,import,0.0
618,13,4,100,export,0.0
619,13,5,100,import,13000.0
620,13,5,100,export,30000.0
621,13,2,101,import,0.0
622,13,5,101,import,0.0
623,13,1,102,import,500.0
624,13,1,102,export,0.0
625,13,2,102,import,4500.0
626,13,2,102,export,0.0
627,13,4,102,import,0.0
628,13,4,102,export,0.0
629,13,5,102,import,1500.0
630,13,5,102,export,0.0
631,13,1,104,import,0.0
632,13,1,104,export,0.0
633,13,2,104,import,10.0
634,13,3,104,import,0.0
635,13,4,104,export,80.0
636,13,5,104,import,0.0
637,13,1,106,import,17100.0
638,13,1,106,export,200.0
639,13,2,106,import,10290.0
640,13,2,106,export,18550.0
641,13,4,106,import,0.0
642,13,4,106,export,0.0
643,13,5,106,import,128700.0
644,13,5,106,export,900.0
645,13,1,107,import,0.0
646,13,1,107,export,0.0
647,13,2,107,import,0.0
648,13,2,107,export,0.0
649,13,5,107,import,0.0
650,13,5,107,export,5591.0
651,13,1,108,import,37.0
652,13,2,108,import,380.0
653,13,3,108,import,0.0
654,13,4,108,import,0.0
655,13,5,108,import,2.0
656,13,5,108,export,0.0
657,13,1,109,import,0.0
658,13,2,109,import,3235.0
659,13,2,109,export,5.0
660,13,5,109,import,16535.0
661,13,5,109,export,1.0
662,13,1,112,import,0.0
663,13,1,112,export,3800.0
664,13,2,112,import,310.0
665,13,2,112,export,160.0
666,13,3,112,import,0.0
667,13,5,112,import,16.0
668,13,1,113,import,0.0
669,13,1,113,export,10000.0
670,13,2,113,import,0.0
671,13,2,113,export,0.0
672,13,4,113,import,0.0
673,13,5,113,import,120.0
674,13,5,113,export,0.0
675,13,1,114,import,0.0
676,13,1,114,export,0.0
677,13,1,114,import,53465.0
678,13,1,114,export,1250.0
679,13,2,114,import,20636.0
680,13,2,114,export,30.0
681,13,3,114,import,9.0
682,13,3,114,export,53.0
683,13,4,114,import,16688.0
684,13,4,114,export,27.0
685,13,5,114,import,15476.0
686,13,5,114,export,81.0
687,13,1,115,import,0.0
688,13,2,115,import,0.0
689,13,5,115,import,0.0
690,13,1,116,import,0.0
691,13,1,116,export,0.0
692,13,2,116,import,446.0
693,13,2,116,export,0.0
694,13,3,116,export,0.0
695,13,5,116,import,0.0
696,13,5,116,export,0.0
697,13,1,117,import,9800.0
698,13,1,117,export,0.0
699,13,2,117,import,7900.0
700,13,2,117,export,9891.0
701,13,4,117,import,0.0
702,13,5,117,import,50445.0
703,13,1,120,import,0.0
704,13,2,120,import,340.0
705,13,3,120,import,0.0
706,13,4,120,import,0.0
707,13,5,120,import,0.0
708,13,1,121,import,3500.0
709,13,1,121,export,0.0
710,13,2,121,import,4268.0
711,13,2,121,export,0.0
712,13,3,121,import,0.0
713,13,3,121,export,0.0
714,13,4,121,import,0.0
715,13,4,121,export,0.0
716,13,5,121,import,20.0
717,13,5,121,export,0.0
718,13,1,122,import,31022.0
719,13,1,122,export,2.0
720,13,2,122,import,738.0
721,13,2,122,export,0.0
722,13,3,122,import,0.0
723,13,3,122,export,0.0
724,13,4,122,import,436.0
725,13,4,122,export,0.0
726,13,5,122,import,19.0
727,13,5,122,export,44.0
728,13,5,124,import,0.0
729,13,5,124,export,8101.0
730,13,1,126,import,14.0
731,13,1,126,export,11875.0
732,13,2,126,import,41040.0
733,13,2,126,export,60149.0
734,13,3,126,import,9.0
735,13,3,126,export,129.0
736,13,4,126,import,11917.0
737,13,4,126,export,0.0
738,13,5,126,import,368884.0
739,13,5,126,export,4331.0
740,13,1,127,import,500.0
741,13,1,127,export,0.0
742,13,2,127,import,3800.0
743,13,2,127,export,110.0
744,13,4,127,import,0.0
745,13,5,127,import,33200.0
746,13,1,128,export,25327.0
747,13,2,128,import,0.0
748,13,2,128,export,5510.0
749,13,3,128,import,0.0
750,13,3,128,export,0.0
751,13,4,128,export,0.0
752,13,5,128,import,12016.0
753,13,5,128,export,102.0
754,13,1,129,import,12000.0
755,13,5,129,import,7000.0
756,13,2,130,import,83.0
757,13,5,130,import,23.0
758,13,1,131,import,0.0
759,13,1,131,export,0.0
760,13,2,131,import,0.0
761,13,2,131,export,400.0
762,13,3,131,import,0.0
763,13,3,131,export,445000.0
764,13,4,131,import,0.0
765,13,4,131,export,0.0
766,13,5,131,import,100.0
767,13,5,131,export,200.0
768,13,1,132,import,0.0
769,13,1,132,export,0.0
770,13,1,132,import,1409000.0
771,13,1,132,export,3000.0
772,13,2,132,import,16880.0
773,13,2,132,export,553910.0
774,13,3,132,import,0.0
775,13,3,132,export,0.0
776,13,4,132,import,263040.0
777,13,4,132,export,40.0
778,13,5,132,import,827400.0
779,13,5,132,export,12300.0
780,13,1,133,import,4.0
781,13,1,133,export,0.0
782,13,2,133,import,1560.0
783,13,5,133,import,600.0
784,13,5,133,export,0.0
785,13,1,134,export,0.0
786,13,1,134,import,60.0
787,13,1,134,export,7.0
788,13,2,134,import,0.0
789,13,2,134,export,10416.0
790,13,3,134,import,0.0
791,13,4,134,import,5.0
792,13,4,134,export,0.0
793,13,5,134,import,166169.0
794,13,5,134,export,17.0
795,13,1,135,import,3076.0
796,13,1,135,export,1100.0
797,13,2,135,import,160.0
798,13,2,135,export,111.0
799,13,3,135,import,139.0
800,13,3,135,export,0.0
801,13,4,135,import,0.0
802,13,4,135,export,0.0
803,13,5,135,import,0.0
804,13,5,135,export,0.0
805,13,1,136,import,0.0
806,13,2,136,import,180.0
807,13,3,136,import,0.0
808,13,5,136,import,0.0
809,13,1,137,import,100.0
810,13,1,137,export,0.0
811,13,2,137,import,1601.0
812,13,4,137,export,14000.0
813,13,5,137,import,10000.0
814,13,5,137,export,0.0
815,13,2,138,import,0.0
816,13,1,140,import,0.0
817,13,1,140,import,81700.0
818,13,1,140,export,0.0
819,13,2,140,import,2000.0
820,13,2,140,export,330.0
821,13,3,140,import,0.0
822,13,3,140,export,0.0
823,13,4,140,import,66170.0
824,13,4,140,export,0.0
825,13,5,140,import,325200.0
826,13,5,140,export,0.0
827,13,1,141,import,0.0
828,13,1,141,export,0.0
829,13,2,141,import,1200.0
830,13,2,141,export,0.0
831,13,4,141,import,0.0
832,13,5,141,import,0.0
833,13,5,141,export,0.0
834,13,1,142,import,16.0
835,13,1,142,export,0.0
836,13,2,142,import,0.0
837,13,2,142,export,0.0
838,13,3,142,import,0.0
839,13,4,142,import,0.0
840,13,5,142,import,1078899.0
841,13,5,142,export,432.0
842,13,1,144,import,5363.0
843,13,1,144,export,0.0
844,13,2,144,import,1316.0
845,13,2,144,export,0.0
846,13,3,144,import,118.0
847,13,3,144,export,0.0
848,13,4,144,import,0.0
849,13,5,144,import,10.0
850,13,1,145,import,0.0
851,13,2,145,import,712.0
852,13,3,145,import,0.0
853,13,4,145,import,0.0
854,13,5,145,import,139.0
855,13,1,146,import,0.0
856,13,1,146,export,10398.0
857,13,2,146,import,4642.0
858,13,3,146,import,0.0
859,13,3,146,export,0.0
860,13,4,146,import,0.0
861,13,4,146,export,265.0
862,13,5,146,import,69600.0
863,13,5,146,export,0.0
864,13,1,147,import,21442.0
865,13,1,147,export,701.0
866,13,2,147,import,1.0
867,13,2,147,export,0.0
868,13,3,147,import,0.0
869,13,4,147,import,0.0
870,13,4,147,export,0.0
871,13,5,147,import,416322.0
872,13,5,147,export,0.0
873,13,1,148,import,0.0
874,13,1,148,import,86.0
875,13,1,148,export,6239.0
876,13,2,148,import,10.0
877,13,2,148,export,0.0
878,13,3,148,import,0.0
879,13,3,148,export,0.0
880,13,4,148,import,1990.0
881,13,4,148,export,0.0
882,13,5,148,import,247900.0
883,13,1,149,import,65600.0
884,13,1,149,export,0.0
885,13,2,149,import,1470.0
886,13,2,149,export,162630.0
887,13,3,149,import,0.0
888,13,4,149,import,23000.0
889,13,5,149,import,1738900.0
890,13,5,149,export,0.0
891,13,1,150,import,0.0
892,13,1,150,export,0.0
893,13,1,150,import,49454.0
894,13,1,150,export,186.0
895,13,2,150,import,26362.0
896,13,2,150,export,16645.0
897,13,3,150,import,0.0
898,13,3,150,export,0.0
899,13,4,150,import,0.0
900,13,4,150,export,0.0
901,13,5,150,import,270846.0
902,13,5,150,export,0.0
903,13,1,152,import,0.0
904,13,2,152,import,1000.0
905,13,2,152,export,0.0
906,13,4,152,import,0.0
907,13,5,152,import,1000.0
908,13,5,152,export,0.0
909,13,1,153,import,21000.0
910,13,1,153,export,0.0
911,13,2,153,import,0.0
912,13,2,153,export,0.0
913,13,3,153,import,0.0
914,13,3,153,export,0.0
915,13,4,153,import,4769.0
916,13,4,153,export,3075.0
917,13,5,153,import,336286.0
918,13,5,153,export,0.0
919,13,1,156,import,900.0
920,13,1,156,export,780600.0
921,13,2,156,import,445.0
922,13,2,156,export,93000.0
923,13,3,156,import,0.0
924,13,3,156,export,0.0
925,13,4,156,import,0.0
926,13,4,156,export,0.0
927,13,5,156,import,300.0
928,13,5,156,export,280000.0
929,13,1,158,import,0.0
930,13,1,158,export,0.0
931,13,2,158,import,0.0
932,13,2,158,export,0.0
933,13,3,158,export,0.0
934,13,5,158,import,0.0
935,13,5,158,export,20.0
936,13,1,159,import,0.0
937,13,2,159,import,300.0
938,13,1,160,import,73.0
939,13,2,160,import,199.0
940,13,4,160,import,0.0
941,13,5,160,import,0.0
942,13,1,161,import,0.0
943,13,2,161,import,150.0
944,13,5,161,import,0.0
945,13,1,162,import,0.0
946,13,2,162,import,0.0
947,13,3,162,import,0.0
948,13,3,162,export,0.0
949,13,5,162,import,0.0
950,13,5,162,export,0.0
951,13,1,163,import,2400.0
952,13,2,163,import,600.0
953,13,1,164,import,22780.0
954,13,1,164,export,0.0
955,13,2,164,import,5200.0
956,13,2,164,export,0.0
957,13,3,164,import,0.0
958,13,3,164,export,0.0
959,13,4,164,import,0.0
960,13,4,164,export,0.0
961,13,5,164,import,30941.0
962,13,5,164,export,0.0
963,13,1,165,import,9175.0
964,13,1,165,export,0.0
965,13,2,165,import,10471.0
966,13,2,165,export,130.0
967,13,3,165,import,0.0
968,13,3,165,export,0.0
969,13,4,165,import,0.0
970,13,5,165,import,74166.0
971,13,5,165,export,0.0
972,13,1,168,import,300.0
973,13,2,168,import,120.0
974,13,4,168,import,0.0
